"title","start_time","end_time","description","exercise_title","superset_id","exercise_notes","set_index","set_type","weight_kg","reps","distance_km","duration_seconds","rpe"
"Upper","5 Set 2023, 18:43","5 Set 2023, 20:21","","Elevação Lateral (Halter)",,"",0,"failure",10,8,,,
"Upper","5 Set 2023, 18:43","5 Set 2023, 20:21","","Elevação Lateral (Halter)",,"",1,"failure",10,8,,,
"Upper","5 Set 2023, 18:43","5 Set 2023, 20:21","","Extensão de Tríceps na Polia (Máquina)",,"",0,"failure",10,10,,,
"Upper","5 Set 2023, 18:43","5 Set 2023, 20:21","","Extensão de Tríceps na Polia (Máquina)",,"",1,"failure",10,10,,,
"Upper","5 Set 2023, 18:43","5 Set 2023, 20:21","","Extensão de Tríceps na Polia (Máquina)",,"",2,"failure",10,10,,,
"Upper","5 Set 2023, 18:43","5 Set 2023, 20:21","","Puxada Alta na Polia (Máquina)",,"",0,"failure",45,8,,,
"Upper","5 Set 2023, 18:43","5 Set 2023, 20:21","","Puxada Alta na Polia (Máquina)",,"",1,"failure",47,8,,,
"Upper","5 Set 2023, 18:43","5 Set 2023, 20:21","","Puxada Alta - Pegada Triângulo",,"",0,"failure",47,8,,,
"Upper","5 Set 2023, 18:43","5 Set 2023, 20:21","","Puxada Alta - Pegada Triângulo",,"",1,"failure",47,8,,,
"Upper","5 Set 2023, 18:43","5 Set 2023, 20:21","","Rosca Scott (Máquina)",,"",0,"failure",34.5,8,,,
"Upper","5 Set 2023, 18:43","5 Set 2023, 20:21","","Rosca Scott (Máquina)",,"",1,"failure",34.5,8,,,
"Lower 1 e 3","4 Set 2023, 07:14","4 Set 2023, 08:10","","Agachamento no Smith (Máquina)",,"",0,"warmup",,18,,,
"Lower 1 e 3","4 Set 2023, 07:14","4 Set 2023, 08:10","","Agachamento no Smith (Máquina)",,"",1,"warmup",10,15,,,
"Lower 1 e 3","4 Set 2023, 07:14","4 Set 2023, 08:10","","Agachamento no Smith (Máquina)",,"",2,"normal",20,10,,,
"Lower 1 e 3","4 Set 2023, 07:14","4 Set 2023, 08:10","","Agachamento no Smith (Máquina)",,"",3,"normal",30,10,,,
"Lower 1 e 3","4 Set 2023, 07:14","4 Set 2023, 08:10","","Agachamento no Smith (Máquina)",,"",4,"failure",50,6,,,
"Lower 1 e 3","4 Set 2023, 07:14","4 Set 2023, 08:10","","Agachamento no Smith (Máquina)",,"",5,"failure",50,8,,,
"Lower 1 e 3","4 Set 2023, 07:14","4 Set 2023, 08:10","","Cadeira Extensora (Máquina)",,"",0,"failure",77.5,8,,,
"Lower 1 e 3","4 Set 2023, 07:14","4 Set 2023, 08:10","","Cadeira Extensora (Máquina)",,"",1,"failure",80,9,,,
"Lower 1 e 3","4 Set 2023, 07:14","4 Set 2023, 08:10","","Mesa Flexora (Máquina)",,"",0,"failure",52.5,8,,,
"Lower 1 e 3","4 Set 2023, 07:14","4 Set 2023, 08:10","","Mesa Flexora (Máquina)",,"",1,"failure",52.5,7,,,
"Lower 1 e 3","4 Set 2023, 07:14","4 Set 2023, 08:10","","Extensão De Perna Unilateral (Máquina)",,"",0,"failure",21.25,10,,,
"Lower 1 e 3","4 Set 2023, 07:14","4 Set 2023, 08:10","","Extensão De Perna Unilateral (Máquina)",,"",1,"failure",20.75,8,,,
"Lower 1 e 3","4 Set 2023, 07:14","4 Set 2023, 08:10","","Extensão De Perna Unilateral (Máquina)",,"",2,"failure",31.25,8,,,
"Cardio","1 Set 2023, 21:00","1 Set 2023, 21:37","","Bicicleta",,"",0,"normal",,,,1800,
"Lower 1 e 3","1 Set 2023, 19:36","1 Set 2023, 20:59","","Agachamento no Smith (Máquina)",,"",0,"warmup",,20,,,
"Lower 1 e 3","1 Set 2023, 19:36","1 Set 2023, 20:59","","Agachamento no Smith (Máquina)",,"",1,"warmup",10,20,,,
"Lower 1 e 3","1 Set 2023, 19:36","1 Set 2023, 20:59","","Agachamento no Smith (Máquina)",,"",2,"normal",20,10,,,
"Lower 1 e 3","1 Set 2023, 19:36","1 Set 2023, 20:59","","Agachamento no Smith (Máquina)",,"",3,"normal",30,10,,,
"Lower 1 e 3","1 Set 2023, 19:36","1 Set 2023, 20:59","","Agachamento no Smith (Máquina)",,"",4,"failure",40,8,,,
"Lower 1 e 3","1 Set 2023, 19:36","1 Set 2023, 20:59","","Agachamento no Smith (Máquina)",,"",5,"failure",55,5,,,
"Lower 1 e 3","1 Set 2023, 19:36","1 Set 2023, 20:59","","Cadeira Extensora (Máquina)",,"",0,"failure",72.5,8,,,
"Lower 1 e 3","1 Set 2023, 19:36","1 Set 2023, 20:59","","Cadeira Extensora (Máquina)",,"",1,"failure",75,8,,,
"Lower 1 e 3","1 Set 2023, 19:36","1 Set 2023, 20:59","","Mesa Flexora (Máquina)",,"",0,"failure",52.5,8,,,
"Lower 1 e 3","1 Set 2023, 19:36","1 Set 2023, 20:59","","Mesa Flexora (Máquina)",,"",1,"failure",55,7,,,
"Lower 1 e 3","1 Set 2023, 19:36","1 Set 2023, 20:59","","Extensão De Perna Unilateral (Máquina)",,"",0,"failure",28.75,10,,,
"Lower 1 e 3","1 Set 2023, 19:36","1 Set 2023, 20:59","","Extensão De Perna Unilateral (Máquina)",,"",1,"failure",31.25,10,,,
"Lower 1 e 3","1 Set 2023, 19:36","1 Set 2023, 20:59","","Extensão De Perna Unilateral (Máquina)",,"",2,"failure",36.25,10,,,
"Lower 1 e 3","1 Set 2023, 19:36","1 Set 2023, 20:59","","Glúteo Coice (Máquina)",,"",0,"failure",18.75,10,,,
"Lower 1 e 3","1 Set 2023, 19:36","1 Set 2023, 20:59","","Glúteo Coice (Máquina)",,"",1,"failure",21.25,7,,,
"Upper","31 Ago 2023, 19:01","31 Ago 2023, 20:00","","Desenvolvimento (Halter)",,"",0,"warmup",5,20,,,
"Upper","31 Ago 2023, 19:01","31 Ago 2023, 20:00","","Desenvolvimento (Halter)",,"",1,"warmup",5,20,,,
"Upper","31 Ago 2023, 19:01","31 Ago 2023, 20:00","","Desenvolvimento (Halter)",,"",2,"normal",10,10,,,
"Upper","31 Ago 2023, 19:01","31 Ago 2023, 20:00","","Desenvolvimento (Halter)",,"",3,"normal",17.5,10,,,
"Upper","31 Ago 2023, 19:01","31 Ago 2023, 20:00","","Desenvolvimento (Halter)",,"",4,"failure",27.5,6,,,
"Upper","31 Ago 2023, 19:01","31 Ago 2023, 20:00","","Desenvolvimento (Halter)",,"",5,"failure",27.5,8,,,
"Upper","31 Ago 2023, 19:01","31 Ago 2023, 20:00","","Elevação Lateral (Halter)",,"",0,"failure",10,8,,,
"Upper","31 Ago 2023, 19:01","31 Ago 2023, 20:00","","Elevação Lateral (Halter)",,"",1,"failure",10,8,,,
"Upper","31 Ago 2023, 19:01","31 Ago 2023, 20:00","","Extensão de Tríceps na Polia (Máquina)",,"",0,"failure",10,10,,,
"Upper","31 Ago 2023, 19:01","31 Ago 2023, 20:00","","Extensão de Tríceps na Polia (Máquina)",,"",1,"failure",10,10,,,
"Upper","31 Ago 2023, 19:01","31 Ago 2023, 20:00","","Extensão de Tríceps na Polia (Máquina)",,"",2,"failure",10,9,,,
"Upper","31 Ago 2023, 19:01","31 Ago 2023, 20:00","","Puxada Alta na Polia (Máquina)",,"",0,"failure",45,8,,,
"Upper","31 Ago 2023, 19:01","31 Ago 2023, 20:00","","Puxada Alta na Polia (Máquina)",,"",1,"failure",47,7,,,
"Upper","31 Ago 2023, 19:01","31 Ago 2023, 20:00","","Puxada Alta - Pegada Triângulo",,"",0,"failure",47,8,,,
"Upper","31 Ago 2023, 19:01","31 Ago 2023, 20:00","","Puxada Alta - Pegada Triângulo",,"",1,"failure",47,8,,,
"Upper","31 Ago 2023, 19:01","31 Ago 2023, 20:00","","Rosca Scott (Máquina)",,"",0,"failure",32,8,,,
"Upper","31 Ago 2023, 19:01","31 Ago 2023, 20:00","","Rosca Scott (Máquina)",,"",1,"failure",34.5,8,,,
"Lower 2","30 Ago 2023, 06:00","30 Ago 2023, 07:16","","Leg Press 45º (Máquina)",,"",0,"warmup",40,20,,,
"Lower 2","30 Ago 2023, 06:00","30 Ago 2023, 07:16","","Leg Press 45º (Máquina)",,"",1,"warmup",40,20,,,
"Lower 2","30 Ago 2023, 06:00","30 Ago 2023, 07:16","","Leg Press 45º (Máquina)",,"",2,"normal",80,10,,,
"Lower 2","30 Ago 2023, 06:00","30 Ago 2023, 07:16","","Leg Press 45º (Máquina)",,"",3,"normal",80,10,,,
"Lower 2","30 Ago 2023, 06:00","30 Ago 2023, 07:16","","Leg Press 45º (Máquina)",,"",4,"failure",140,8,,,
"Lower 2","30 Ago 2023, 06:00","30 Ago 2023, 07:16","","Leg Press 45º (Máquina)",,"",5,"failure",140,8,,,
"Lower 2","30 Ago 2023, 06:00","30 Ago 2023, 07:16","","Elevação Pélvica (Barra)",,"",0,"normal",40,12,,,
"Lower 2","30 Ago 2023, 06:00","30 Ago 2023, 07:16","","Elevação Pélvica (Barra)",,"",1,"normal",40,8,,,
"Lower 2","30 Ago 2023, 06:00","30 Ago 2023, 07:16","","Elevação Pélvica (Barra)",,"",2,"failure",80,8,,,
"Lower 2","30 Ago 2023, 06:00","30 Ago 2023, 07:16","","Elevação Pélvica (Barra)",,"",3,"failure",80,8,,,
"Lower 2","30 Ago 2023, 06:00","30 Ago 2023, 07:16","","Cadeira Extensora (Máquina)",,"",0,"failure",70,10,,,
"Lower 2","30 Ago 2023, 06:00","30 Ago 2023, 07:16","","Cadeira Extensora (Máquina)",,"",1,"failure",72.5,8,,,
"Lower 2","30 Ago 2023, 06:00","30 Ago 2023, 07:16","","Mesa Flexora (Máquina)",,"",0,"failure",50,8,,,
"Lower 2","30 Ago 2023, 06:00","30 Ago 2023, 07:16","","Mesa Flexora (Máquina)",,"",1,"failure",50,5,,,
"Lower 2","30 Ago 2023, 06:00","30 Ago 2023, 07:16","","Peso Morto Com Pernas Esticadas",,"",0,"failure",40,8,,,
"Lower 2","30 Ago 2023, 06:00","30 Ago 2023, 07:16","","Peso Morto Com Pernas Esticadas",,"",1,"failure",45,8,,,
"Upper","29 Ago 2023, 19:07","29 Ago 2023, 20:06","","Desenvolvimento (Halter)",,"",0,"warmup",5,20,,,
"Upper","29 Ago 2023, 19:07","29 Ago 2023, 20:06","","Desenvolvimento (Halter)",,"",1,"warmup",10,18,,,
"Upper","29 Ago 2023, 19:07","29 Ago 2023, 20:06","","Desenvolvimento (Halter)",,"",2,"normal",20,10,,,
"Upper","29 Ago 2023, 19:07","29 Ago 2023, 20:06","","Desenvolvimento (Halter)",,"",3,"normal",20,10,,,
"Upper","29 Ago 2023, 19:07","29 Ago 2023, 20:06","","Desenvolvimento (Halter)",,"",4,"failure",30,5,,,
"Upper","29 Ago 2023, 19:07","29 Ago 2023, 20:06","","Desenvolvimento (Halter)",,"",5,"failure",30,5,,,
"Upper","29 Ago 2023, 19:07","29 Ago 2023, 20:06","","Elevação Lateral (Halter)",,"",0,"failure",10,7,,,
"Upper","29 Ago 2023, 19:07","29 Ago 2023, 20:06","","Elevação Lateral (Halter)",,"",1,"failure",10,7,,,
"Upper","29 Ago 2023, 19:07","29 Ago 2023, 20:06","","Extensão de Tríceps na Polia (Máquina)",,"",0,"failure",7.5,10,,,
"Upper","29 Ago 2023, 19:07","29 Ago 2023, 20:06","","Extensão de Tríceps na Polia (Máquina)",,"",1,"failure",10,10,,,
"Upper","29 Ago 2023, 19:07","29 Ago 2023, 20:06","","Extensão de Tríceps na Polia (Máquina)",,"",2,"failure",10,10,,,
"Upper","29 Ago 2023, 19:07","29 Ago 2023, 20:06","","Puxada Alta na Polia (Máquina)",,"",0,"failure",42,10,,,
"Upper","29 Ago 2023, 19:07","29 Ago 2023, 20:06","","Puxada Alta na Polia (Máquina)",,"",1,"failure",47,6,,,
"Upper","29 Ago 2023, 19:07","29 Ago 2023, 20:06","","Puxada Alta - Pegada Triângulo",,"",0,"failure",47,7,,,
"Upper","29 Ago 2023, 19:07","29 Ago 2023, 20:06","","Puxada Alta - Pegada Triângulo",,"",1,"failure",47,7,,,
"Upper","29 Ago 2023, 19:07","29 Ago 2023, 20:06","","Rosca Scott (Máquina)",,"",0,"failure",32,10,,,
"Upper","29 Ago 2023, 19:07","29 Ago 2023, 20:06","","Rosca Scott (Máquina)",,"",1,"failure",34.5,8,,,
"Lower 1 e 3","25 Ago 2023, 06:16","25 Ago 2023, 07:39","","Agachamento no Smith (Máquina)",,"",0,"warmup",,20,,,
"Lower 1 e 3","25 Ago 2023, 06:16","25 Ago 2023, 07:39","","Agachamento no Smith (Máquina)",,"",1,"warmup",10,15,,,
"Lower 1 e 3","25 Ago 2023, 06:16","25 Ago 2023, 07:39","","Agachamento no Smith (Máquina)",,"",2,"normal",20,10,,,
"Lower 1 e 3","25 Ago 2023, 06:16","25 Ago 2023, 07:39","","Agachamento no Smith (Máquina)",,"",3,"normal",25,10,,,
"Lower 1 e 3","25 Ago 2023, 06:16","25 Ago 2023, 07:39","","Agachamento no Smith (Máquina)",,"",4,"failure",50,5,,,
"Lower 1 e 3","25 Ago 2023, 06:16","25 Ago 2023, 07:39","","Agachamento no Smith (Máquina)",,"",5,"failure",50,5,,,
"Lower 1 e 3","25 Ago 2023, 06:16","25 Ago 2023, 07:39","","Cadeira Extensora (Máquina)",,"",0,"failure",65,8,,,
"Lower 1 e 3","25 Ago 2023, 06:16","25 Ago 2023, 07:39","","Cadeira Extensora (Máquina)",,"",1,"failure",70,8,,,
"Lower 1 e 3","25 Ago 2023, 06:16","25 Ago 2023, 07:39","","Mesa Flexora (Máquina)",,"",0,"failure",50,8,,,
"Lower 1 e 3","25 Ago 2023, 06:16","25 Ago 2023, 07:39","","Mesa Flexora (Máquina)",,"",1,"failure",52.5,8,,,
"Lower 1 e 3","25 Ago 2023, 06:16","25 Ago 2023, 07:39","","Extensão De Perna Unilateral (Máquina)",,"",0,"failure",21.25,10,,,
"Lower 1 e 3","25 Ago 2023, 06:16","25 Ago 2023, 07:39","","Extensão De Perna Unilateral (Máquina)",,"",1,"failure",28.75,10,,,
"Lower 1 e 3","25 Ago 2023, 06:16","25 Ago 2023, 07:39","","Extensão De Perna Unilateral (Máquina)",,"",2,"failure",28.75,10,,,
"Lower 1 e 3","25 Ago 2023, 06:16","25 Ago 2023, 07:39","","Glúteo Coice (Máquina)",,"",0,"failure",19.3,8,,,
"Lower 1 e 3","25 Ago 2023, 06:16","25 Ago 2023, 07:39","","Glúteo Coice (Máquina)",,"",1,"failure",19.3,8,,,
"Upper","24 Ago 2023, 07:04","24 Ago 2023, 07:56","","Desenvolvimento (Halter)",,"",0,"warmup",5,20,,,
"Upper","24 Ago 2023, 07:04","24 Ago 2023, 07:56","","Desenvolvimento (Halter)",,"",1,"warmup",10,18,,,
"Upper","24 Ago 2023, 07:04","24 Ago 2023, 07:56","","Desenvolvimento (Halter)",,"",2,"normal",20,10,,,
"Upper","24 Ago 2023, 07:04","24 Ago 2023, 07:56","","Desenvolvimento (Halter)",,"",3,"normal",22.5,10,,,
"Upper","24 Ago 2023, 07:04","24 Ago 2023, 07:56","","Desenvolvimento (Halter)",,"",4,"failure",30,6,,,
"Upper","24 Ago 2023, 07:04","24 Ago 2023, 07:56","","Desenvolvimento (Halter)",,"",5,"failure",30,5,,,
"Upper","24 Ago 2023, 07:04","24 Ago 2023, 07:56","","Elevação Lateral (Halter)",,"",0,"failure",10,6,,,
"Upper","24 Ago 2023, 07:04","24 Ago 2023, 07:56","","Elevação Lateral (Halter)",,"",1,"failure",10,8,,,
"Upper","24 Ago 2023, 07:04","24 Ago 2023, 07:56","","Extensão de Tríceps na Polia (Máquina)",,"",0,"failure",7.5,10,,,
"Upper","24 Ago 2023, 07:04","24 Ago 2023, 07:56","","Extensão de Tríceps na Polia (Máquina)",,"",1,"failure",10,8,,,
"Upper","24 Ago 2023, 07:04","24 Ago 2023, 07:56","","Extensão de Tríceps na Polia (Máquina)",,"",2,"failure",10,8,,,
"Upper","24 Ago 2023, 07:04","24 Ago 2023, 07:56","","Puxada Alta na Polia (Máquina)",,"",0,"failure",40,10,,,
"Upper","24 Ago 2023, 07:04","24 Ago 2023, 07:56","","Puxada Alta na Polia (Máquina)",,"",1,"failure",47,6,,,
"Upper","24 Ago 2023, 07:04","24 Ago 2023, 07:56","","Puxada Alta - Pegada Triângulo",,"",0,"failure",47,7,,,
"Upper","24 Ago 2023, 07:04","24 Ago 2023, 07:56","","Puxada Alta - Pegada Triângulo",,"",1,"failure",47,5,,,
"Upper","24 Ago 2023, 07:04","24 Ago 2023, 07:56","","Rosca Scott (Máquina)",,"",0,"failure",30,8,,,
"Upper","24 Ago 2023, 07:04","24 Ago 2023, 07:56","","Rosca Scott (Máquina)",,"",1,"failure",32,8,,,
"Lower 1 e 3","21 Ago 2023, 06:16","21 Ago 2023, 07:30","","Agachamento no Smith (Máquina)",,"",0,"warmup",,13,,,
"Lower 1 e 3","21 Ago 2023, 06:16","21 Ago 2023, 07:30","","Agachamento no Smith (Máquina)",,"",1,"warmup",10,12,,,
"Lower 1 e 3","21 Ago 2023, 06:16","21 Ago 2023, 07:30","","Agachamento no Smith (Máquina)",,"",2,"normal",25,10,,,
"Lower 1 e 3","21 Ago 2023, 06:16","21 Ago 2023, 07:30","","Agachamento no Smith (Máquina)",,"",3,"normal",30,10,,,
"Lower 1 e 3","21 Ago 2023, 06:16","21 Ago 2023, 07:30","","Agachamento no Smith (Máquina)",,"",4,"failure",40,6,,,
"Lower 1 e 3","21 Ago 2023, 06:16","21 Ago 2023, 07:30","","Agachamento no Smith (Máquina)",,"",5,"failure",50,5,,,
"Lower 1 e 3","21 Ago 2023, 06:16","21 Ago 2023, 07:30","","Cadeira Extensora (Máquina)",,"",0,"failure",65,9,,,
"Lower 1 e 3","21 Ago 2023, 06:16","21 Ago 2023, 07:30","","Cadeira Extensora (Máquina)",,"",1,"failure",70,8,,,
"Lower 1 e 3","21 Ago 2023, 06:16","21 Ago 2023, 07:30","","Mesa Flexora (Máquina)",,"",0,"failure",52.5,8,,,
"Lower 1 e 3","21 Ago 2023, 06:16","21 Ago 2023, 07:30","","Mesa Flexora (Máquina)",,"",1,"failure",55,6,,,
"Lower 1 e 3","21 Ago 2023, 06:16","21 Ago 2023, 07:30","","Extensão De Perna Unilateral (Máquina)",,"",0,"failure",21.25,10,,,
"Lower 1 e 3","21 Ago 2023, 06:16","21 Ago 2023, 07:30","","Extensão De Perna Unilateral (Máquina)",,"",1,"failure",28.75,8,,,
"Lower 1 e 3","21 Ago 2023, 06:16","21 Ago 2023, 07:30","","Extensão De Perna Unilateral (Máquina)",,"",2,"failure",28.75,7,,,
"Lower 1 e 3","21 Ago 2023, 06:16","21 Ago 2023, 07:30","","Glúteo Coice (Máquina)",,"",0,"failure",21.25,7,,,
"Lower 1 e 3","21 Ago 2023, 06:16","21 Ago 2023, 07:30","","Glúteo Coice (Máquina)",,"",1,"failure",21.25,7,,,
"Cardio","19 Ago 2023, 12:02","19 Ago 2023, 12:22","","Bicicleta",,"",0,"normal",,,,1200,
"Upper","19 Ago 2023, 10:34","19 Ago 2023, 11:40","","Desenvolvimento (Halter)",,"",0,"warmup",5,20,,,
"Upper","19 Ago 2023, 10:34","19 Ago 2023, 11:40","","Desenvolvimento (Halter)",,"",1,"warmup",15,20,,,
"Upper","19 Ago 2023, 10:34","19 Ago 2023, 11:40","","Desenvolvimento (Halter)",,"",2,"normal",22.5,10,,,
"Upper","19 Ago 2023, 10:34","19 Ago 2023, 11:40","","Desenvolvimento (Halter)",,"",3,"normal",22.5,10,,,
"Upper","19 Ago 2023, 10:34","19 Ago 2023, 11:40","","Desenvolvimento (Halter)",,"",4,"failure",30,8,,,
"Upper","19 Ago 2023, 10:34","19 Ago 2023, 11:40","","Desenvolvimento (Halter)",,"",5,"failure",30,8,,,
"Upper","19 Ago 2023, 10:34","19 Ago 2023, 11:40","","Elevação Lateral (Halter)",,"",0,"failure",10,8,,,
"Upper","19 Ago 2023, 10:34","19 Ago 2023, 11:40","","Elevação Lateral (Halter)",,"",1,"failure",10,8,,,
"Upper","19 Ago 2023, 10:34","19 Ago 2023, 11:40","","Extensão de Tríceps na Polia (Máquina)",,"",0,"failure",8.75,8,,,
"Upper","19 Ago 2023, 10:34","19 Ago 2023, 11:40","","Extensão de Tríceps na Polia (Máquina)",,"",1,"failure",9.3,8,,,
"Upper","19 Ago 2023, 10:34","19 Ago 2023, 11:40","","Extensão de Tríceps na Polia (Máquina)",,"",2,"failure",9.3,8,,,
"Upper","19 Ago 2023, 10:34","19 Ago 2023, 11:40","","Puxada Alta na Polia (Máquina)",,"",0,"failure",40,12,,,
"Upper","19 Ago 2023, 10:34","19 Ago 2023, 11:40","","Puxada Alta na Polia (Máquina)",,"",1,"failure",47,8,,,
"Upper","19 Ago 2023, 10:34","19 Ago 2023, 11:40","","Puxada Alta - Pegada Triângulo",,"",0,"failure",47,7,,,
"Upper","19 Ago 2023, 10:34","19 Ago 2023, 11:40","","Puxada Alta - Pegada Triângulo",,"",1,"failure",49.5,5,,,
"Upper","19 Ago 2023, 10:34","19 Ago 2023, 11:40","","Rosca Scott (Máquina)",,"",0,"failure",18,6,,,
"Upper","19 Ago 2023, 10:34","19 Ago 2023, 11:40","","Rosca Scott (Máquina)",,"",1,"failure",18,7,,,
"Lower 1 e 3","18 Ago 2023, 18:29","18 Ago 2023, 19:50","","Agachamento no Smith (Máquina)",,"",0,"warmup",,20,,,
"Lower 1 e 3","18 Ago 2023, 18:29","18 Ago 2023, 19:50","","Agachamento no Smith (Máquina)",,"",1,"warmup",10,20,,,
"Lower 1 e 3","18 Ago 2023, 18:29","18 Ago 2023, 19:50","","Agachamento no Smith (Máquina)",,"",2,"normal",25,10,,,
"Lower 1 e 3","18 Ago 2023, 18:29","18 Ago 2023, 19:50","","Agachamento no Smith (Máquina)",,"",3,"normal",35,10,,,
"Lower 1 e 3","18 Ago 2023, 18:29","18 Ago 2023, 19:50","","Agachamento no Smith (Máquina)",,"",4,"failure",50,7,,,
"Lower 1 e 3","18 Ago 2023, 18:29","18 Ago 2023, 19:50","","Agachamento no Smith (Máquina)",,"",5,"failure",55,6,,,
"Lower 1 e 3","18 Ago 2023, 18:29","18 Ago 2023, 19:50","","Cadeira Extensora (Máquina)",,"",0,"failure",77.5,8,,,
"Lower 1 e 3","18 Ago 2023, 18:29","18 Ago 2023, 19:50","","Cadeira Extensora (Máquina)",,"",1,"failure",80,10,,,
"Lower 1 e 3","18 Ago 2023, 18:29","18 Ago 2023, 19:50","","Mesa Flexora (Máquina)",,"",0,"failure",55,5,,,
"Lower 1 e 3","18 Ago 2023, 18:29","18 Ago 2023, 19:50","","Mesa Flexora (Máquina)",,"",1,"failure",55,5,,,
"Lower 1 e 3","18 Ago 2023, 18:29","18 Ago 2023, 19:50","","Extensão De Perna Unilateral (Máquina)",,"",0,"failure",18.75,10,,,
"Lower 1 e 3","18 Ago 2023, 18:29","18 Ago 2023, 19:50","","Extensão De Perna Unilateral (Máquina)",,"",1,"failure",21.25,10,,,
"Lower 1 e 3","18 Ago 2023, 18:29","18 Ago 2023, 19:50","","Extensão De Perna Unilateral (Máquina)",,"",2,"failure",25,10,,,
"Lower 1 e 3","18 Ago 2023, 18:29","18 Ago 2023, 19:50","","Glúteo Coice (Máquina)",,"",0,"failure",17.5,10,,,
"Lower 1 e 3","18 Ago 2023, 18:29","18 Ago 2023, 19:50","","Glúteo Coice (Máquina)",,"",1,"failure",19.3,10,,,
"Lower 1 e 3","15 Ago 2023, 19:47","15 Ago 2023, 20:58","","Agachamento no Smith (Máquina)",,"",0,"warmup",,20,,,
"Lower 1 e 3","15 Ago 2023, 19:47","15 Ago 2023, 20:58","","Agachamento no Smith (Máquina)",,"",1,"warmup",10,15,,,
"Lower 1 e 3","15 Ago 2023, 19:47","15 Ago 2023, 20:58","","Agachamento no Smith (Máquina)",,"",2,"normal",20,10,,,
"Lower 1 e 3","15 Ago 2023, 19:47","15 Ago 2023, 20:58","","Agachamento no Smith (Máquina)",,"",3,"normal",35,8,,,
"Lower 1 e 3","15 Ago 2023, 19:47","15 Ago 2023, 20:58","","Agachamento no Smith (Máquina)",,"",4,"failure",55,5,,,
"Lower 1 e 3","15 Ago 2023, 19:47","15 Ago 2023, 20:58","","Agachamento no Smith (Máquina)",,"",5,"failure",55,8,,,
"Lower 1 e 3","15 Ago 2023, 19:47","15 Ago 2023, 20:58","","Cadeira Extensora (Máquina)",,"",0,"failure",72.5,10,,,
"Lower 1 e 3","15 Ago 2023, 19:47","15 Ago 2023, 20:58","","Cadeira Extensora (Máquina)",,"",1,"failure",77.5,8,,,
"Lower 1 e 3","15 Ago 2023, 19:47","15 Ago 2023, 20:58","","Mesa Flexora (Máquina)",,"",0,"failure",50,9,,,
"Lower 1 e 3","15 Ago 2023, 19:47","15 Ago 2023, 20:58","","Mesa Flexora (Máquina)",,"",1,"failure",55,6,,,
"Lower 1 e 3","15 Ago 2023, 19:47","15 Ago 2023, 20:58","","Extensão De Perna Unilateral (Máquina)",,"",0,"failure",16.25,12,,,
"Lower 1 e 3","15 Ago 2023, 19:47","15 Ago 2023, 20:58","","Extensão De Perna Unilateral (Máquina)",,"",1,"failure",21.25,12,,,
"Lower 1 e 3","15 Ago 2023, 19:47","15 Ago 2023, 20:58","","Extensão De Perna Unilateral (Máquina)",,"",2,"failure",25,10,,,
"Lower 1 e 3","15 Ago 2023, 19:47","15 Ago 2023, 20:58","","Glúteo Coice (Máquina)",,"",0,"failure",13.75,10,,,
"Lower 1 e 3","15 Ago 2023, 19:47","15 Ago 2023, 20:58","","Glúteo Coice (Máquina)",,"",1,"failure",17.4,10,,,
"Cardio","14 Ago 2023, 21:03","14 Ago 2023, 21:28","","Bicicleta",,"",0,"normal",,,,1501,
"Upper","14 Ago 2023, 20:00","14 Ago 2023, 21:04","","Desenvolvimento (Halter)",,"",0,"warmup",5,20,,,
"Upper","14 Ago 2023, 20:00","14 Ago 2023, 21:04","","Desenvolvimento (Halter)",,"",1,"warmup",10,20,,,
"Upper","14 Ago 2023, 20:00","14 Ago 2023, 21:04","","Desenvolvimento (Halter)",,"",2,"normal",20,8,,,
"Upper","14 Ago 2023, 20:00","14 Ago 2023, 21:04","","Desenvolvimento (Halter)",,"",3,"normal",22.5,8,,,
"Upper","14 Ago 2023, 20:00","14 Ago 2023, 21:04","","Desenvolvimento (Halter)",,"",4,"failure",27.5,7,,,
"Upper","14 Ago 2023, 20:00","14 Ago 2023, 21:04","","Desenvolvimento (Halter)",,"",5,"failure",30,4,,,
"Upper","14 Ago 2023, 20:00","14 Ago 2023, 21:04","","Elevação Lateral (Halter)",,"",0,"failure",10,10,,,
"Upper","14 Ago 2023, 20:00","14 Ago 2023, 21:04","","Elevação Lateral (Halter)",,"",1,"failure",10,8,,,
"Upper","14 Ago 2023, 20:00","14 Ago 2023, 21:04","","Extensão de Tríceps na Polia (Máquina)",,"",0,"failure",6.8,10,,,
"Upper","14 Ago 2023, 20:00","14 Ago 2023, 21:04","","Extensão de Tríceps na Polia (Máquina)",,"",1,"failure",7.5,10,,,
